-3256.384065, 1.428564705226131
-3256.384065, 1.4029674356015578
-3256.384065, 1.3603053195606019
-3256.384065, 1.0872677768984857
-3256.384065, 1.027540814441148
-3256.384065, 0.9763462751920011
-3256.384065, 0.9166193127346633
-1262.512768, 1.8146503188110734
-1254.341164, 2.0365020376716507
-1254.341164,1.123532754
-755.8733401, 1.3117777072794903
-747.7017365, 1.6018888118055963
-755.8733401, 1.6701394820235178
-755.8733401, 1.7128015980644733
-755.8733401, 1.8834500622282957
-755.8733401, 1.9602418711020162
-755.8733401, 2.386863031511572
-755.8733401, 2.548979072467204
-755.8733401, 2.6513681509654967
-755.8733401, 3.043859618542289
-747.7017365, 3.2145167981537197
-257.4055158, 3.351558496341255
-257.4055158, 3.0529236840545657
-257.4055158, 2.865210373474361
-257.4055158, 2.720159178935112
-257.4055158, 2.4471216362729953
-257.4055158, 2.2594083256927906
-257.4055158, 1.7133332403685584
241.0623085, 1.5688136881333947
543.4116445352411, 1.7568494702750939
249.23391215526135, 1.986911140782368
241.0623085, 2.558574780283566
-4.085801839, 2.694832088186385
-4.085801839, 2.797221166684679
-4.085801839, 3.3262314055925284
-4.085801839, 3.505412292964542
249.23391215526135, 2.9852046561407297
755.8733401430045, 1.9021272664521502
755.8733401430045, 1.8679975736193861
747.7017364657822, 1.5608216226768974
543.4116445352411, 1.4923443508211691
747.7017364657822, 1.1342004622673412
1246.169560776304, 1.3736399544007778
1344.228804902964, 1.3993418093966468
1041.879468845762, 1.7659135357873708
1752.8089887640463, 1.092610346282164
1997.9570990806951, 1.118469079334976
2251.2768130745662, 1.3747119544565565
